date,quartier,lat,lon,nb_signalements,symptome,so2,no2,pm25,pm10,dust,vent_vitesse,vent_direction,humidite,temperature,label,niveau
2024-08-03,Bab Bhar,33.891,10.118,6,respiratoire,2.054,0.95,14.725,26.162,11.375,14.06,126.0,35.7,34.9,3,Urgence
2024-08-03,Jara,33.905,10.071,14,respiratoire,2.054,0.95,14.725,26.162,11.375,14.06,126.0,35.7,34.9,3,Urgence
2024-08-04,Bou Chemma,33.882,10.098,8,digestif,0.525,0.558,12.175,26.5,10.458,18.69,64.8,63.0,29.6,2,Critique
2024-08-04,Chatt,33.876,10.105,7,respiratoire,0.525,0.558,12.175,26.5,10.458,18.69,64.8,63.0,29.6,2,Critique
2024-08-04,Metouia,33.971,10.001,3,respiratoire,0.525,0.558,12.175,26.5,10.458,18.69,64.8,63.0,29.6,2,Critique
2024-08-04,Chenini,33.899,10.044,2,oculaire,0.525,0.558,12.175,26.5,10.458,18.69,64.8,63.0,29.6,1,Vigilance
2024-08-04,El Akarit,33.849,10.143,15,respiratoire,0.525,0.558,12.175,26.5,10.458,18.69,64.8,63.0,29.6,3,Urgence
2024-08-04,Oudhref,33.83,10.087,5,oculaire,0.525,0.558,12.175,26.5,10.458,18.69,64.8,63.0,29.6,2,Critique
2024-08-04,Bab Bhar,33.891,10.118,3,respiratoire,0.525,0.558,12.175,26.5,10.458,18.69,64.8,63.0,29.6,2,Critique
2024-08-04,Jara,33.905,10.071,3,digestif,0.525,0.558,12.175,26.5,10.458,18.69,64.8,63.0,29.6,2,Critique
2024-08-05,Bou Chemma,33.882,10.098,7,oculaire,0.425,0.7,7.938,14.717,1.458,12.42,79.7,57.2,28.8,2,Critique
2024-08-05,Chatt,33.876,10.105,5,oculaire,0.425,0.7,7.938,14.717,1.458,12.42,79.7,57.2,28.8,1,Vigilance
2024-08-05,Metouia,33.971,10.001,1,oculaire,0.425,0.7,7.938,14.717,1.458,12.42,79.7,57.2,28.8,0,Normal
2024-08-05,Chenini,33.899,10.044,2,oculaire,0.425,0.7,7.938,14.717,1.458,12.42,79.7,57.2,28.8,1,Vigilance
2024-08-05,El Akarit,33.849,10.143,7,respiratoire,0.425,0.7,7.938,14.717,1.458,12.42,79.7,57.2,28.8,2,Critique
2024-08-05,Oudhref,33.83,10.087,1,respiratoire,0.425,0.7,7.938,14.717,1.458,12.42,79.7,57.2,28.8,0,Normal
2024-08-05,Bab Bhar,33.891,10.118,3,respiratoire,0.425,0.7,7.938,14.717,1.458,12.42,79.7,57.2,28.8,1,Vigilance
2024-08-05,Jara,33.905,10.071,3,respiratoire,0.425,0.7,7.938,14.717,1.458,12.42,79.7,57.2,28.8,1,Vigilance
2024-08-06,Bou Chemma,33.882,10.098,7,oculaire,0.329,0.558,10.213,16.421,3.042,11.59,77.1,66.3,28.2,2,Critique
2024-08-06,Chatt,33.876,10.105,8,oculaire,0.329,0.558,10.213,16.421,3.042,11.59,77.1,66.3,28.2,2,Critique
2024-08-06,Metouia,33.971,10.001,1,respiratoire,0.329,0.558,10.213,16.421,3.042,11.59,77.1,66.3,28.2,1,Vigilance
2024-08-06,Chenini,33.899,10.044,1,respiratoire,0.329,0.558,10.213,16.421,3.042,11.59,77.1,66.3,28.2,1,Vigilance
2024-08-06,El Akarit,33.849,10.143,5,respiratoire,0.329,0.558,10.213,16.421,3.042,11.59,77.1,66.3,28.2,1,Vigilance
2024-08-06,Oudhref,33.83,10.087,0,respiratoire,0.329,0.558,10.213,16.421,3.042,11.59,77.1,66.3,28.2,0,Normal
2024-08-06,Bab Bhar,33.891,10.118,0,oculaire,0.329,0.558,10.213,16.421,3.042,11.59,77.1,66.3,28.2,0,Normal
2024-08-06,Jara,33.905,10.071,3,digestif,0.329,0.558,10.213,16.421,3.042,11.59,77.1,66.3,28.2,1,Vigilance
2024-08-07,Bou Chemma,33.882,10.098,11,respiratoire,0.417,0.542,11.671,20.567,7.917,10.83,91.5,72.7,27.9,2,Critique
2024-08-07,Chatt,33.876,10.105,8,respiratoire,0.417,0.542,11.671,20.567,7.917,10.83,91.5,72.7,27.9,2,Critique
2024-08-07,Metouia,33.971,10.001,7,oculaire,0.417,0.542,11.671,20.567,7.917,10.83,91.5,72.7,27.9,2,Critique
2024-08-07,Chenini,33.899,10.044,5,dermatologique,0.417,0.542,11.671,20.567,7.917,10.83,91.5,72.7,27.9,2,Critique
2024-08-07,El Akarit,33.849,10.143,7,oculaire,0.417,0.542,11.671,20.567,7.917,10.83,91.5,72.7,27.9,2,Critique
2024-08-07,Oudhref,33.83,10.087,5,respiratoire,0.417,0.542,11.671,20.567,7.917,10.83,91.5,72.7,27.9,2,Critique
2024-08-07,Bab Bhar,33.891,10.118,5,dermatologique,0.417,0.542,11.671,20.567,7.917,10.83,91.5,72.7,27.9,2,Critique
2024-08-07,Jara,33.905,10.071,3,oculaire,0.417,0.542,11.671,20.567,7.917,10.83,91.5,72.7,27.9,1,Vigilance
2024-08-08,Bou Chemma,33.882,10.098,10,respiratoire,0.471,0.6,14.321,22.938,9.5,9.23,114.2,66.5,28.2,3,Urgence
2024-08-08,Chatt,33.876,10.105,10,respiratoire,0.471,0.6,14.321,22.938,9.5,9.23,114.2,66.5,28.2,3,Urgence
2024-08-08,Metouia,33.971,10.001,3,respiratoire,0.471,0.6,14.321,22.938,9.5,9.23,114.2,66.5,28.2,2,Critique
2024-08-08,Chenini,33.899,10.044,4,respiratoire,0.471,0.6,14.321,22.938,9.5,9.23,114.2,66.5,28.2,2,Critique
2024-08-08,El Akarit,33.849,10.143,9,dermatologique,0.471,0.6,14.321,22.938,9.5,9.23,114.2,66.5,28.2,2,Critique
2024-08-08,Oudhref,33.83,10.087,5,digestif,0.471,0.6,14.321,22.938,9.5,9.23,114.2,66.5,28.2,2,Critique
2024-08-08,Bab Bhar,33.891,10.118,5,respiratoire,0.471,0.6,14.321,22.938,9.5,9.23,114.2,66.5,28.2,2,Critique
2024-08-08,Jara,33.905,10.071,6,oculaire,0.471,0.6,14.321,22.938,9.5,9.23,114.2,66.5,28.2,2,Critique
2024-08-09,Bou Chemma,33.882,10.098,7,respiratoire,0.413,0.792,11.979,21.713,8.333,8.38,126.0,63.0,28.3,2,Critique
2024-08-09,Chatt,33.876,10.105,7,oculaire,0.413,0.792,11.979,21.713,8.333,8.38,126.0,63.0,28.3,2,Critique
2024-08-09,Metouia,33.971,10.001,3,respiratoire,0.413,0.792,11.979,21.713,8.333,8.38,126.0,63.0,28.3,1,Vigilance
2024-08-09,Chenini,33.899,10.044,6,dermatologique,0.413,0.792,11.979,21.713,8.333,8.38,126.0,63.0,28.3,2,Critique
2024-08-09,El Akarit,33.849,10.143,5,digestif,0.413,0.792,11.979,21.713,8.333,8.38,126.0,63.0,28.3,2,Critique
2024-08-09,Oudhref,33.83,10.087,4,respiratoire,0.413,0.792,11.979,21.713,8.333,8.38,126.0,63.0,28.3,2,Critique
2024-08-09,Bab Bhar,33.891,10.118,5,respiratoire,0.413,0.792,11.979,21.713,8.333,8.38,126.0,63.0,28.3,2,Critique
2024-08-09,Jara,33.905,10.071,2,respiratoire,0.413,0.792,11.979,21.713,8.333,8.38,126.0,63.0,28.3,1,Vigilance
2024-08-10,Bou Chemma,33.882,10.098,6,oculaire,0.342,0.758,9.396,14.221,4.792,9.79,105.6,55.7,29.8,2,Critique
2024-08-10,Chatt,33.876,10.105,9,respiratoire,0.342,0.758,9.396,14.221,4.792,9.79,105.6,55.7,29.8,2,Critique
2024-08-10,Metouia,33.971,10.001,4,respiratoire,0.342,0.758,9.396,14.221,4.792,9.79,105.6,55.7,29.8,1,Vigilance
2024-08-10,Chenini,33.899,10.044,4,respiratoire,0.342,0.758,9.396,14.221,4.792,9.79,105.6,55.7,29.8,1,Vigilance
2024-08-10,El Akarit,33.849,10.143,6,oculaire,0.342,0.758,9.396,14.221,4.792,9.79,105.6,55.7,29.8,2,Critique
2024-08-10,Oudhref,33.83,10.087,2,oculaire,0.342,0.758,9.396,14.221,4.792,9.79,105.6,55.7,29.8,1,Vigilance
2024-08-10,Bab Bhar,33.891,10.118,3,respiratoire,0.342,0.758,9.396,14.221,4.792,9.79,105.6,55.7,29.8,1,Vigilance
2024-08-10,Jara,33.905,10.071,1,respiratoire,0.342,0.758,9.396,14.221,4.792,9.79,105.6,55.7,29.8,0,Normal
2024-08-11,Bou Chemma,33.882,10.098,6,dermatologique,0.346,0.6,9.146,13.942,2.875,11.3,97.8,67.4,29.2,2,Critique
2024-08-11,Chatt,33.876,10.105,2,respiratoire,0.346,0.6,9.146,13.942,2.875,11.3,97.8,67.4,29.2,1,Vigilance
2024-08-11,Metouia,33.971,10.001,6,digestif,0.346,0.6,9.146,13.942,2.875,11.3,97.8,67.4,29.2,2,Critique
2024-08-11,Chenini,33.899,10.044,1,respiratoire,0.346,0.6,9.146,13.942,2.875,11.3,97.8,67.4,29.2,0,Normal
2024-08-11,El Akarit,33.849,10.143,10,respiratoire,0.346,0.6,9.146,13.942,2.875,11.3,97.8,67.4,29.2,2,Critique
2024-08-11,Oudhref,33.83,10.087,0,respiratoire,0.346,0.6,9.146,13.942,2.875,11.3,97.8,67.4,29.2,0,Normal
2024-08-11,Bab Bhar,33.891,10.118,1,respiratoire,0.346,0.6,9.146,13.942,2.875,11.3,97.8,67.4,29.2,0,Normal
2024-08-11,Jara,33.905,10.071,4,respiratoire,0.346,0.6,9.146,13.942,2.875,11.3,97.8,67.4,29.2,1,Vigilance
2024-08-12,Bou Chemma,33.882,10.098,13,respiratoire,1.425,0.654,11.15,17.342,2.5,13.84,120.1,59.2,30.2,3,Urgence
2024-08-12,Chatt,33.876,10.105,10,respiratoire,1.425,0.654,11.15,17.342,2.5,13.84,120.1,59.2,30.2,3,Urgence
2024-08-12,Metouia,33.971,10.001,7,respiratoire,1.425,0.654,11.15,17.342,2.5,13.84,120.1,59.2,30.2,3,Urgence
2024-08-12,Chenini,33.899,10.044,3,dermatologique,1.425,0.654,11.15,17.342,2.5,13.84,120.1,59.2,30.2,2,Critique
2024-08-12,El Akarit,33.849,10.143,11,respiratoire,1.425,0.654,11.15,17.342,2.5,13.84,120.1,59.2,30.2,3,Urgence
2024-08-12,Oudhref,33.83,10.087,5,respiratoire,1.425,0.654,11.15,17.342,2.5,13.84,120.1,59.2,30.2,3,Urgence
2024-08-12,Bab Bhar,33.891,10.118,3,respiratoire,1.425,0.654,11.15,17.342,2.5,13.84,120.1,59.2,30.2,2,Critique
2024-08-12,Jara,33.905,10.071,5,respiratoire,1.425,0.654,11.15,17.342,2.5,13.84,120.1,59.2,30.2,3,Urgence
2024-08-13,Bou Chemma,33.882,10.098,14,oculaire,2.729,0.975,10.1,15.821,1.208,17.88,119.4,48.8,31.0,3,Urgence
2024-08-13,Chatt,33.876,10.105,16,oculaire,2.729,0.975,10.1,15.821,1.208,17.88,119.4,48.8,31.0,3,Urgence
2024-08-13,Metouia,33.971,10.001,6,respiratoire,2.729,0.975,10.1,15.821,1.208,17.88,119.4,48.8,31.0,3,Urgence
2024-08-13,Chenini,33.899,10.044,3,oculaire,2.729,0.975,10.1,15.821,1.208,17.88,119.4,48.8,31.0,3,Urgence
2024-08-13,El Akarit,33.849,10.143,10,respiratoire,2.729,0.975,10.1,15.821,1.208,17.88,119.4,48.8,31.0,3,Urgence
2024-08-13,Oudhref,33.83,10.087,3,dermatologique,2.729,0.975,10.1,15.821,1.208,17.88,119.4,48.8,31.0,3,Urgence
2024-08-13,Bab Bhar,33.891,10.118,4,oculaire,2.729,0.975,10.1,15.821,1.208,17.88,119.4,48.8,31.0,3,Urgence
2024-08-13,Jara,33.905,10.071,7,respiratoire,2.729,0.975,10.1,15.821,1.208,17.88,119.4,48.8,31.0,3,Urgence
2024-08-14,Bou Chemma,33.882,10.098,22,oculaire,3.567,0.879,12.217,19.667,1.75,17.03,109.4,61.9,30.6,3,Urgence
2024-08-14,Chatt,33.876,10.105,10,respiratoire,3.567,0.879,12.217,19.667,1.75,17.03,109.4,61.9,30.6,3,Urgence
2024-08-14,Metouia,33.971,10.001,10,oculaire,3.567,0.879,12.217,19.667,1.75,17.03,109.4,61.9,30.6,3,Urgence
2024-08-14,Chenini,33.899,10.044,9,digestif,3.567,0.879,12.217,19.667,1.75,17.03,109.4,61.9,30.6,3,Urgence
2024-08-14,El Akarit,33.849,10.143,16,respiratoire,3.567,0.879,12.217,19.667,1.75,17.03,109.4,61.9,30.6,3,Urgence
2024-08-14,Oudhref,33.83,10.087,8,respiratoire,3.567,0.879,12.217,19.667,1.75,17.03,109.4,61.9,30.6,3,Urgence
2024-08-14,Bab Bhar,33.891,10.118,3,oculaire,3.567,0.879,12.217,19.667,1.75,17.03,109.4,61.9,30.6,3,Urgence
2024-08-14,Jara,33.905,10.071,8,respiratoire,3.567,0.879,12.217,19.667,1.75,17.03,109.4,61.9,30.6,3,Urgence
2024-08-15,Bou Chemma,33.882,10.098,11,respiratoire,1.371,0.792,7.95,16.475,1.292,15.81,90.2,66.8,29.6,3,Urgence
2024-08-15,Chatt,33.876,10.105,11,respiratoire,1.371,0.792,7.95,16.475,1.292,15.81,90.2,66.8,29.6,3,Urgence
2024-08-15,Metouia,33.971,10.001,1,respiratoire,1.371,0.792,7.95,16.475,1.292,15.81,90.2,66.8,29.6,2,Critique
2024-08-15,Chenini,33.899,10.044,4,respiratoire,1.371,0.792,7.95,16.475,1.292,15.81,90.2,66.8,29.6,2,Critique
2024-08-15,El Akarit,33.849,10.143,8,oculaire,1.371,0.792,7.95,16.475,1.292,15.81,90.2,66.8,29.6,3,Urgence
2024-08-15,Oudhref,33.83,10.087,3,oculaire,1.371,0.792,7.95,16.475,1.292,15.81,90.2,66.8,29.6,2,Critique
2024-08-15,Bab Bhar,33.891,10.118,1,dermatologique,1.371,0.792,7.95,16.475,1.292,15.81,90.2,66.8,29.6,2,Critique
2024-08-15,Jara,33.905,10.071,3,oculaire,1.371,0.792,7.95,16.475,1.292,15.81,90.2,66.8,29.6,2,Critique
2024-08-16,Bou Chemma,33.882,10.098,7,dermatologique,0.588,0.542,6.796,13.554,1.25,18.25,102.8,70.8,29.0,2,Critique
2024-08-16,Chatt,33.876,10.105,2,respiratoire,0.588,0.542,6.796,13.554,1.25,18.25,102.8,70.8,29.0,1,Vigilance
2024-08-16,Metouia,33.971,10.001,4,dermatologique,0.588,0.542,6.796,13.554,1.25,18.25,102.8,70.8,29.0,1,Vigilance
2024-08-16,Chenini,33.899,10.044,3,respiratoire,0.588,0.542,6.796,13.554,1.25,18.25,102.8,70.8,29.0,1,Vigilance
2024-08-16,El Akarit,33.849,10.143,6,oculaire,0.588,0.542,6.796,13.554,1.25,18.25,102.8,70.8,29.0,2,Critique
2024-08-16,Oudhref,33.83,10.087,1,respiratoire,0.588,0.542,6.796,13.554,1.25,18.25,102.8,70.8,29.0,1,Vigilance
2024-08-16,Bab Bhar,33.891,10.118,3,oculaire,0.588,0.542,6.796,13.554,1.25,18.25,102.8,70.8,29.0,1,Vigilance
2024-08-16,Jara,33.905,10.071,0,dermatologique,0.588,0.542,6.796,13.554,1.25,18.25,102.8,70.8,29.0,0,Normal
2024-08-17,Bou Chemma,33.882,10.098,5,oculaire,1.042,0.592,9.533,18.942,3.125,17.08,95.7,63.9,31.0,2,Critique
2024-08-17,Chatt,33.876,10.105,6,respiratoire,1.042,0.592,9.533,18.942,3.125,17.08,95.7,63.9,31.0,2,Critique
2024-08-17,Metouia,33.971,10.001,2,dermatologique,1.042,0.592,9.533,18.942,3.125,17.08,95.7,63.9,31.0,2,Critique
2024-08-17,Chenini,33.899,10.044,7,respiratoire,1.042,0.592,9.533,18.942,3.125,17.08,95.7,63.9,31.0,2,Critique
2024-08-17,El Akarit,33.849,10.143,8,respiratoire,1.042,0.592,9.533,18.942,3.125,17.08,95.7,63.9,31.0,3,Urgence
2024-08-17,Oudhref,33.83,10.087,5,respiratoire,1.042,0.592,9.533,18.942,3.125,17.08,95.7,63.9,31.0,2,Critique
2024-08-17,Bab Bhar,33.891,10.118,7,respiratoire,1.042,0.592,9.533,18.942,3.125,17.08,95.7,63.9,31.0,2,Critique
2024-08-17,Jara,33.905,10.071,4,respiratoire,1.042,0.592,9.533,18.942,3.125,17.08,95.7,63.9,31.0,2,Critique
2024-08-18,Bou Chemma,33.882,10.098,10,oculaire,0.733,0.554,12.425,23.312,8.083,15.57,56.5,69.2,29.4,3,Urgence
2024-08-18,Chatt,33.876,10.105,14,dermatologique,0.733,0.554,12.425,23.312,8.083,15.57,56.5,69.2,29.4,3,Urgence
2024-08-18,Metouia,33.971,10.001,5,digestif,0.733,0.554,12.425,23.312,8.083,15.57,56.5,69.2,29.4,2,Critique
2024-08-18,Chenini,33.899,10.044,3,respiratoire,0.733,0.554,12.425,23.312,8.083,15.57,56.5,69.2,29.4,2,Critique
2024-08-18,El Akarit,33.849,10.143,10,oculaire,0.733,0.554,12.425,23.312,8.083,15.57,56.5,69.2,29.4,3,Urgence
2024-08-18,Oudhref,33.83,10.087,0,respiratoire,0.733,0.554,12.425,23.312,8.083,15.57,56.5,69.2,29.4,1,Vigilance
2024-08-18,Bab Bhar,33.891,10.118,5,oculaire,0.733,0.554,12.425,23.312,8.083,15.57,56.5,69.2,29.4,2,Critique
2024-08-18,Jara,33.905,10.071,5,respiratoire,0.733,0.554,12.425,23.312,8.083,15.57,56.5,69.2,29.4,2,Critique
2024-08-19,Bou Chemma,33.882,10.098,4,digestif,0.433,0.579,8.85,16.367,5.667,13.15,115.5,66.1,29.4,1,Vigilance
2024-08-19,Chatt,33.876,10.105,7,respiratoire,0.433,0.579,8.85,16.367,5.667,13.15,115.5,66.1,29.4,2,Critique
2024-08-19,Metouia,33.971,10.001,2,respiratoire,0.433,0.579,8.85,16.367,5.667,13.15,115.5,66.1,29.4,1,Vigilance
2024-08-19,Chenini,33.899,10.044,4,respiratoire,0.433,0.579,8.85,16.367,5.667,13.15,115.5,66.1,29.4,1,Vigilance
2024-08-19,El Akarit,33.849,10.143,4,respiratoire,0.433,0.579,8.85,16.367,5.667,13.15,115.5,66.1,29.4,1,Vigilance
2024-08-19,Oudhref,33.83,10.087,1,respiratoire,0.433,0.579,8.85,16.367,5.667,13.15,115.5,66.1,29.4,1,Vigilance
2024-08-19,Bab Bhar,33.891,10.118,7,dermatologique,0.433,0.579,8.85,16.367,5.667,13.15,115.5,66.1,29.4,2,Critique
2024-08-19,Jara,33.905,10.071,5,respiratoire,0.433,0.579,8.85,16.367,5.667,13.15,115.5,66.1,29.4,1,Vigilance
2024-08-20,Bou Chemma,33.882,10.098,3,oculaire,0.333,0.479,7.279,13.213,1.542,15.95,83.5,70.8,28.7,1,Vigilance
2024-08-20,Chatt,33.876,10.105,2,respiratoire,0.333,0.479,7.279,13.213,1.542,15.95,83.5,70.8,28.7,0,Normal
2024-08-20,Metouia,33.971,10.001,2,respiratoire,0.333,0.479,7.279,13.213,1.542,15.95,83.5,70.8,28.7,0,Normal
2024-08-20,Chenini,33.899,10.044,2,respiratoire,0.333,0.479,7.279,13.213,1.542,15.95,83.5,70.8,28.7,0,Normal
2024-08-20,El Akarit,33.849,10.143,8,respiratoire,0.333,0.479,7.279,13.213,1.542,15.95,83.5,70.8,28.7,2,Critique
2024-08-20,Oudhref,33.83,10.087,3,respiratoire,0.333,0.479,7.279,13.213,1.542,15.95,83.5,70.8,28.7,1,Vigilance
2024-08-20,Bab Bhar,33.891,10.118,0,respiratoire,0.333,0.479,7.279,13.213,1.542,15.95,83.5,70.8,28.7,0,Normal
2024-08-20,Jara,33.905,10.071,5,respiratoire,0.333,0.479,7.279,13.213,1.542,15.95,83.5,70.8,28.7,1,Vigilance
2024-08-21,Bou Chemma,33.882,10.098,1,respiratoire,0.383,0.604,6.204,11.625,0.708,11.9,92.7,60.2,28.7,0,Normal
2024-08-21,Chatt,33.876,10.105,3,oculaire,0.383,0.604,6.204,11.625,0.708,11.9,92.7,60.2,28.7,1,Vigilance
2024-08-21,Metouia,33.971,10.001,1,respiratoire,0.383,0.604,6.204,11.625,0.708,11.9,92.7,60.2,28.7,0,Normal
2024-08-21,Chenini,33.899,10.044,1,oculaire,0.383,0.604,6.204,11.625,0.708,11.9,92.7,60.2,28.7,0,Normal
2024-08-21,El Akarit,33.849,10.143,5,oculaire,0.383,0.604,6.204,11.625,0.708,11.9,92.7,60.2,28.7,1,Vigilance
2024-08-21,Oudhref,33.83,10.087,3,respiratoire,0.383,0.604,6.204,11.625,0.708,11.9,92.7,60.2,28.7,1,Vigilance
2024-08-21,Bab Bhar,33.891,10.118,2,respiratoire,0.383,0.604,6.204,11.625,0.708,11.9,92.7,60.2,28.7,0,Normal
2024-08-21,Jara,33.905,10.071,0,respiratoire,0.383,0.604,6.204,11.625,0.708,11.9,92.7,60.2,28.7,0,Normal
2024-08-22,Bou Chemma,33.882,10.098,5,respiratoire,0.383,0.833,8.792,14.162,1.0,8.61,140.5,58.5,28.2,1,Vigilance
2024-08-22,Chatt,33.876,10.105,3,dermatologique,0.383,0.833,8.792,14.162,1.0,8.61,140.5,58.5,28.2,1,Vigilance
2024-08-22,Metouia,33.971,10.001,3,respiratoire,0.383,0.833,8.792,14.162,1.0,8.61,140.5,58.5,28.2,1,Vigilance
2024-08-22,Chenini,33.899,10.044,1,dermatologique,0.383,0.833,8.792,14.162,1.0,8.61,140.5,58.5,28.2,0,Normal
2024-08-22,El Akarit,33.849,10.143,3,respiratoire,0.383,0.833,8.792,14.162,1.0,8.61,140.5,58.5,28.2,1,Vigilance
2024-08-22,Oudhref,33.83,10.087,2,digestif,0.383,0.833,8.792,14.162,1.0,8.61,140.5,58.5,28.2,1,Vigilance
2024-08-22,Bab Bhar,33.891,10.118,2,oculaire,0.383,0.833,8.792,14.162,1.0,8.61,140.5,58.5,28.2,1,Vigilance
2024-08-22,Jara,33.905,10.071,3,oculaire,0.383,0.833,8.792,14.162,1.0,8.61,140.5,58.5,28.2,1,Vigilance
2024-08-23,Bou Chemma,33.882,10.098,6,digestif,0.337,0.713,8.05,13.371,0.75,12.23,112.6,64.3,27.2,1,Vigilance
2024-08-23,Chatt,33.876,10.105,6,respiratoire,0.337,0.713,8.05,13.371,0.75,12.23,112.6,64.3,27.2,1,Vigilance
2024-08-23,Metouia,33.971,10.001,3,respiratoire,0.337,0.713,8.05,13.371,0.75,12.23,112.6,64.3,27.2,1,Vigilance
2024-08-23,Chenini,33.899,10.044,2,oculaire,0.337,0.713,8.05,13.371,0.75,12.23,112.6,64.3,27.2,1,Vigilance
2024-08-23,El Akarit,33.849,10.143,3,digestif,0.337,0.713,8.05,13.371,0.75,12.23,112.6,64.3,27.2,1,Vigilance
2024-08-23,Oudhref,33.83,10.087,1,respiratoire,0.337,0.713,8.05,13.371,0.75,12.23,112.6,64.3,27.2,0,Normal
2024-08-23,Bab Bhar,33.891,10.118,3,oculaire,0.337,0.713,8.05,13.371,0.75,12.23,112.6,64.3,27.2,1,Vigilance
2024-08-23,Jara,33.905,10.071,2,digestif,0.337,0.713,8.05,13.371,0.75,12.23,112.6,64.3,27.2,1,Vigilance
2024-08-24,Bou Chemma,33.882,10.098,4,digestif,0.35,0.688,6.837,11.096,0.458,10.76,97.5,64.2,27.9,1,Vigilance
2024-08-24,Chatt,33.876,10.105,3,digestif,0.35,0.688,6.837,11.096,0.458,10.76,97.5,64.2,27.9,1,Vigilance
2024-08-24,Metouia,33.971,10.001,0,digestif,0.35,0.688,6.837,11.096,0.458,10.76,97.5,64.2,27.9,0,Normal
2024-08-24,Chenini,33.899,10.044,2,digestif,0.35,0.688,6.837,11.096,0.458,10.76,97.5,64.2,27.9,0,Normal
2024-08-24,El Akarit,33.849,10.143,4,respiratoire,0.35,0.688,6.837,11.096,0.458,10.76,97.5,64.2,27.9,1,Vigilance
2024-08-24,Oudhref,33.83,10.087,0,oculaire,0.35,0.688,6.837,11.096,0.458,10.76,97.5,64.2,27.9,0,Normal
2024-08-24,Bab Bhar,33.891,10.118,2,respiratoire,0.35,0.688,6.837,11.096,0.458,10.76,97.5,64.2,27.9,0,Normal
2024-08-24,Jara,33.905,10.071,2,respiratoire,0.35,0.688,6.837,11.096,0.458,10.76,97.5,64.2,27.9,0,Normal
2024-08-25,Bou Chemma,33.882,10.098,6,oculaire,0.408,0.642,7.587,11.225,1.333,9.97,115.3,58.4,29.3,1,Vigilance
2024-08-25,Chatt,33.876,10.105,3,respiratoire,0.408,0.642,7.587,11.225,1.333,9.97,115.3,58.4,29.3,1,Vigilance
2024-08-25,Metouia,33.971,10.001,1,respiratoire,0.408,0.642,7.587,11.225,1.333,9.97,115.3,58.4,29.3,0,Normal
2024-08-25,Chenini,33.899,10.044,3,dermatologique,0.408,0.642,7.587,11.225,1.333,9.97,115.3,58.4,29.3,1,Vigilance
2024-08-25,El Akarit,33.849,10.143,5,oculaire,0.408,0.642,7.587,11.225,1.333,9.97,115.3,58.4,29.3,1,Vigilance
2024-08-25,Oudhref,33.83,10.087,3,oculaire,0.408,0.642,7.587,11.225,1.333,9.97,115.3,58.4,29.3,1,Vigilance
2024-08-25,Bab Bhar,33.891,10.118,4,oculaire,0.408,0.642,7.587,11.225,1.333,9.97,115.3,58.4,29.3,1,Vigilance
2024-08-25,Jara,33.905,10.071,3,respiratoire,0.408,0.642,7.587,11.225,1.333,9.97,115.3,58.4,29.3,1,Vigilance
2024-08-26,Bou Chemma,33.882,10.098,2,dermatologique,0.825,0.783,7.688,11.746,1.833,12.4,90.0,56.7,29.2,1,Vigilance
2024-08-26,Chatt,33.876,10.105,9,oculaire,0.825,0.783,7.688,11.746,1.833,12.4,90.0,56.7,29.2,2,Critique
2024-08-26,Metouia,33.971,10.001,3,respiratoire,0.825,0.783,7.688,11.746,1.833,12.4,90.0,56.7,29.2,2,Critique
2024-08-26,Chenini,33.899,10.044,4,respiratoire,0.825,0.783,7.688,11.746,1.833,12.4,90.0,56.7,29.2,2,Critique
2024-08-26,El Akarit,33.849,10.143,5,digestif,0.825,0.783,7.688,11.746,1.833,12.4,90.0,56.7,29.2,2,Critique
2024-08-26,Oudhref,33.83,10.087,3,dermatologique,0.825,0.783,7.688,11.746,1.833,12.4,90.0,56.7,29.2,2,Critique
2024-08-26,Bab Bhar,33.891,10.118,2,respiratoire,0.825,0.783,7.688,11.746,1.833,12.4,90.0,56.7,29.2,1,Vigilance
2024-08-26,Jara,33.905,10.071,3,oculaire,0.825,0.783,7.688,11.746,1.833,12.4,90.0,56.7,29.2,2,Critique
2024-08-27,Bou Chemma,33.882,10.098,5,respiratoire,0.625,0.638,7.417,11.088,1.0,11.36,74.0,63.1,28.1,2,Critique
2024-08-27,Chatt,33.876,10.105,6,digestif,0.625,0.638,7.417,11.088,1.0,11.36,74.0,63.1,28.1,2,Critique
2024-08-27,Metouia,33.971,10.001,2,digestif,0.625,0.638,7.417,11.088,1.0,11.36,74.0,63.1,28.1,1,Vigilance
2024-08-27,Chenini,33.899,10.044,0,respiratoire,0.625,0.638,7.417,11.088,1.0,11.36,74.0,63.1,28.1,1,Vigilance
2024-08-27,El Akarit,33.849,10.143,5,dermatologique,0.625,0.638,7.417,11.088,1.0,11.36,74.0,63.1,28.1,2,Critique
2024-08-27,Oudhref,33.83,10.087,0,respiratoire,0.625,0.638,7.417,11.088,1.0,11.36,74.0,63.1,28.1,1,Vigilance
2024-08-27,Bab Bhar,33.891,10.118,3,respiratoire,0.625,0.638,7.417,11.088,1.0,11.36,74.0,63.1,28.1,1,Vigilance
2024-08-27,Jara,33.905,10.071,1,dermatologique,0.625,0.638,7.417,11.088,1.0,11.36,74.0,63.1,28.1,1,Vigilance
2024-08-28,Bou Chemma,33.882,10.098,6,respiratoire,0.588,0.638,7.812,12.625,1.0,11.16,94.3,72.1,27.8,2,Critique
